Date,Id,Descr,Active,Color,CycleName,Page,Event_ID
"09/01/98 00:00:00",1,"Regular Training - Normal training schedule.",1,16744703,"5 on 1 off",3,0
"09/02/98 00:00:00",1,"Regular Training - Normal training schedule.",1,16744703,"5 on 1 off",3,0
"09/03/98 00:00:00",1,"Regular Training - Normal training schedule.",1,16744703,"5 on 1 off",3,0
"09/04/98 00:00:00",1,"Regular Training - Normal training schedule.",1,16744703,"5 on 1 off",3,0
"09/05/98 00:00:00",1,"Regular Training - Normal training schedule.",1,16744703,"5 on 1 off",3,0
"05/22/02 00:00:00",1,"Regular Training - Normal training schedule.",3,16744576,"3 Month Cy",1,14
"05/23/02 00:00:00",1,"Regular Training - Normal training schedule.",3,16744576,"3 Month Cy",1,14
"05/24/02 00:00:00",1,"Regular Training - Normal training schedule.",3,16744576,"3 Month Cy",1,14
"05/25/02 00:00:00",1,"Regular Training - Normal training schedule.",3,16744576,"3 Month Cy",1,14
"05/26/02 00:00:00",1,"Regular Training - Normal training schedule.",3,16744576,"3 Month Cy",1,14
"07/19/02 00:00:00",1,"Peak Performance -  ******** GO FOR IT *********",3,255,"3 Month Cy",1,14
"04/21/02 00:00:00",1,"Complete Rest - No activity.",2,16777088,"3 Week Cyc",3,17
"04/22/02 00:00:00",1,"Complete Rest - No activity.",2,16777088,"3 Week Cyc",3,17
"04/23/02 00:00:00",1,"Activity Rest - Very easy & limited activity. 20 - 30 mins of light training.",2,8421631,"3 Week Cyc",3,17
"04/24/02 00:00:00",1,"Complete Rest - No activity.",2,16777088,"3 Week Cyc",3,17
"06/02/02 00:00:00",1,"Complete Rest - No activity.",0,16777088,"3 Week Cyc",3,18
"06/03/02 00:00:00",1,"Complete Rest - No activity.",0,16777088,"3 Week Cyc",3,18
"06/04/02 00:00:00",1,"Activity Rest - Very easy & limited activity. 20 - 30 mins of light training.",0,8421631,"3 Week Cyc",3,18
"06/05/02 00:00:00",1,"Complete Rest - No activity.",0,16777088,"3 Week Cyc",3,18
"06/06/02 00:00:00",1,"Complete Rest - No activity.",0,16777088,"3 Week Cyc",3,18
"06/07/02 00:00:00",1,"Regular Training - Normal training schedule.",0,16744576,"3 Week Cyc",3,18
"06/08/02 00:00:00",1,"Regular Training - Normal training schedule.",0,16744576,"3 Week Cyc",3,18
"06/09/02 00:00:00",1,"Regular Training - Normal training schedule.",0,16744576,"3 Week Cyc",3,18
"06/10/02 00:00:00",1,"Regular Training - Normal training schedule.",0,16744576,"3 Week Cyc",3,18
"06/11/02 00:00:00",1,"Regular Training - Normal training schedule.",0,16744576,"3 Week Cyc",3,18
"06/12/02 00:00:00",1,"Regular Training - Normal training schedule.",0,16744576,"3 Week Cyc",3,18
"06/13/02 00:00:00",1,"Regular Training - Normal training schedule.",0,16744576,"3 Week Cyc",3,18
"06/14/02 00:00:00",1,"Regular Training - Normal training schedule.",0,16744576,"3 Week Cyc",3,18
"06/15/02 00:00:00",1,"Regular Training - Normal training schedule.",0,16744576,"3 Week Cyc",3,18
"06/16/02 00:00:00",1,"Regular Training - Normal training schedule.",0,16744576,"3 Week Cyc",3,18
"06/17/02 00:00:00",1,"Activity Rest - Very easy & limited activity. 20 - 30 mins of light training.",0,8421631,"3 Week Cyc",3,18
"06/18/02 00:00:00",1,"Complete Rest - No activity.",0,16777088,"3 Week Cyc",3,18
"06/19/02 00:00:00",1,"Complete Rest - No activity.",0,16777088,"3 Week Cyc",3,18
"06/20/02 00:00:00",1,"Train Easy - High cadance group ride.",0,16744703,"3 Week Cyc",3,18
"06/21/02 00:00:00",1,"Train Moderate - 1 to 1 1/2 hours, Sprints, moderate intervals.",0,16744448,"3 Week Cyc",3,18
"12/06/98 00:00:00",1,"Regular Training - Normal training schedule.",1,16744703,"5 on 1 off",3,0
"12/07/98 00:00:00",1,"Regular Training - Normal training schedule.",1,16744703,"5 on 1 off",3,0
"12/08/98 00:00:00",1,"Regular Training - Normal training schedule.",1,16744703,"5 on 1 off",3,0
"12/09/98 00:00:00",1,"Regular Training - Normal training schedule.",1,16744703,"5 on 1 off",3,0
"12/10/98 00:00:00",1,"Regular Training - Normal training schedule.",1,16744703,"5 on 1 off",3,0
"12/11/98 00:00:00",1,"Regular Training - Normal training schedule.",1,16744703,"5 on 1 off",3,0
"12/12/98 00:00:00",1,"Regular Training - Normal training schedule.",1,16744703,"5 on 1 off",3,0
"05/27/02 00:00:00",1,"Regular Training - Normal training schedule.",3,16744576,"3 Month Cy",1,14
"05/28/02 00:00:00",1,"Regular Training - Normal training schedule.",3,16744576,"3 Month Cy",1,14
"05/29/02 00:00:00",1,"Regular Training - Normal training schedule.",3,16744576,"3 Month Cy",1,14
"05/30/02 00:00:00",1,"Regular Training - Normal training schedule.",3,16744576,"3 Month Cy",1,14
"05/31/02 00:00:00",1,"Regular Training - Normal training schedule.",3,16744576,"3 Month Cy",1,14
"06/01/02 00:00:00",1,"Regular Training - Normal training schedule.",3,16744576,"3 Month Cy",1,14
"06/02/02 00:00:00",1,"Regular Training - Normal training schedule.",3,16744576,"3 Month Cy",1,14
"06/03/02 00:00:00",1,"Regular Training - Normal training schedule.",3,16744576,"3 Month Cy",1,14
"06/04/02 00:00:00",1,"Regular Training - Normal training schedule.",3,16744576,"3 Month Cy",1,14
"06/05/02 00:00:00",1,"Regular Training - Normal training schedule.",3,16744576,"3 Month Cy",1,14
"06/06/02 00:00:00",1,"Regular Training - Normal training schedule.",3,16744576,"3 Month Cy",1,14
"06/07/02 00:00:00",1,"Regular Training - Normal training schedule.",3,16744576,"3 Month Cy",1,14
"06/08/02 00:00:00",1,"Regular Training - Normal training schedule.",3,16744576,"3 Month Cy",1,14
"06/09/02 00:00:00",1,"Regular Training - Normal training schedule.",3,16744576,"3 Month Cy",1,14
"06/10/02 00:00:00",1,"Regular Training - Normal training schedule.",3,16744576,"3 Month Cy",1,14
"06/11/02 00:00:00",1,"Regular Training - Normal training schedule.",3,16744576,"3 Month Cy",1,14
"06/12/02 00:00:00",1,"Regular Training - Normal training schedule.",3,16744576,"3 Month Cy",1,14
"12/13/98 00:00:00",1,"Regular Training - Normal training schedule.",1,16744703,"5 on 1 off",3,0
"12/14/98 00:00:00",1,"Regular Training - Normal training schedule.",1,16744703,"5 on 1 off",3,0
"12/15/98 00:00:00",1,"Regular Training - Normal training schedule.",1,16744703,"5 on 1 off",3,0
"12/16/98 00:00:00",1,"Regular Training - Normal training schedule.",1,16744703,"5 on 1 off",3,0
"12/17/98 00:00:00",1,"Regular Training - Normal training schedule.",1,16744703,"5 on 1 off",3,0
"12/18/98 00:00:00",1,"Regular Training - Normal training schedule.",1,16744703,"5 on 1 off",3,0
"12/19/98 00:00:00",1,"Regular Training - Normal training schedule.",1,16744703,"5 on 1 off",3,0
"12/20/98 00:00:00",1,"Regular Training - Normal training schedule.",1,16744703,"5 on 1 off",3,0
"12/21/98 00:00:00",1,"Complete Rest - No activity",1,16777088,"5 on 1 off",3,0
"12/22/98 00:00:00",1,"Complete Rest - No activity",1,16777088,"5 on 1 off",3,0
"12/23/98 00:00:00",1,"Complete Rest - No activity",1,16777088,"5 on 1 off",3,0
"12/24/98 00:00:00",1,"Complete Rest - No activity",1,16777088,"5 on 1 off",3,0
"12/25/98 00:00:00",1,"Complete Rest - No activity",1,16777088,"5 on 1 off",3,0
"12/26/98 00:00:00",1,"Complete Rest - No activity",1,16777088,"5 on 1 off",3,0
"12/27/98 00:00:00",1,"Complete Rest - No activity",1,16777088,"5 on 1 off",3,0
"10/05/98 00:00:00",1,"Regular Training - Normal training schedule.",1,16744703,"5 on 1 off",3,0
"10/06/98 00:00:00",1,"Regular Training - Normal training schedule.",1,16744703,"5 on 1 off",3,0
"10/07/98 00:00:00",1,"Regular Training - Normal training schedule.",1,16744703,"5 on 1 off",3,0
"10/08/98 00:00:00",1,"Regular Training - Normal training schedule.",1,16744703,"5 on 1 off",3,0
"09/06/98 00:00:00",1,"Regular Training - Normal training schedule.",1,16744703,"5 on 1 off",3,0
"09/07/98 00:00:00",1,"Regular Training - Normal training schedule.",1,16744703,"5 on 1 off",3,0
"09/08/98 00:00:00",1,"Regular Training - Normal training schedule.",1,16744703,"5 on 1 off",3,0
"09/09/98 00:00:00",1,"Regular Training - Normal training schedule.",1,16744703,"5 on 1 off",3,0
"09/10/98 00:00:00",1,"Regular Training - Normal training schedule.",1,16744703,"5 on 1 off",3,0
"09/11/98 00:00:00",1,"Regular Training - Normal training schedule.",1,16744703,"5 on 1 off",3,0
"09/12/98 00:00:00",1,"Regular Training - Normal training schedule.",1,16744703,"5 on 1 off",3,0
"09/13/98 00:00:00",1,"Regular Training - Normal training schedule.",1,16744703,"5 on 1 off",3,0
"09/14/98 00:00:00",1,"Regular Training - Normal training schedule.",1,16744703,"5 on 1 off",3,0
"09/15/98 00:00:00",1,"Regular Training - Normal training schedule.",1,16744703,"5 on 1 off",3,0
"09/16/98 00:00:00",1,"Regular Training - Normal training schedule.",1,16744703,"5 on 1 off",3,0
"09/17/98 00:00:00",1,"Regular Training - Normal training schedule.",1,16744703,"5 on 1 off",3,0
"09/18/98 00:00:00",1,"Regular Training - Normal training schedule.",1,16744703,"5 on 1 off",3,0
"09/19/98 00:00:00",1,"Regular Training - Normal training schedule.",1,16744703,"5 on 1 off",3,0
"09/20/98 00:00:00",1,"Regular Training - Normal training schedule.",1,16744703,"5 on 1 off",3,0
"09/21/98 00:00:00",1,"Regular Training - Normal training schedule.",1,16744703,"5 on 1 off",3,0
"09/22/98 00:00:00",1,"Regular Training - Normal training schedule.",1,16744703,"5 on 1 off",3,0
"09/23/98 00:00:00",1,"Regular Training - Normal training schedule.",1,16744703,"5 on 1 off",3,0
"09/24/98 00:00:00",1,"Regular Training - Normal training schedule.",1,16744703,"5 on 1 off",3,0
"09/25/98 00:00:00",1,"Regular Training - Normal training schedule.",1,16744703,"5 on 1 off",3,0
"09/26/98 00:00:00",1,"Regular Training - Normal training schedule.",1,16744703,"5 on 1 off",3,0
"09/27/98 00:00:00",1,"Regular Training - Normal training schedule.",1,16744703,"5 on 1 off",3,0
"09/28/98 00:00:00",1,"Complete Rest - No activity",1,16777088,"5 on 1 off",3,0
"09/29/98 00:00:00",1,"Complete Rest - No activity",1,16777088,"5 on 1 off",3,0
"09/30/98 00:00:00",1,"Complete Rest - No activity",1,16777088,"5 on 1 off",3,0
"10/01/98 00:00:00",1,"Complete Rest - No activity",1,16777088,"5 on 1 off",3,0
"10/02/98 00:00:00",1,"Complete Rest - No activity",1,16777088,"5 on 1 off",3,0
"10/03/98 00:00:00",1,"Complete Rest - No activity",1,16777088,"5 on 1 off",3,0
"10/04/98 00:00:00",1,"Complete Rest - No activity",1,16777088,"5 on 1 off",3,0
"09/18/99 00:00:00",1,"Regular Training - Normal training schedule.",2,16744703,"5 on 1 off",3,0
"09/19/99 00:00:00",1,"Regular Training - Normal training schedule.",2,16744703,"5 on 1 off",3,0
"09/20/99 00:00:00",1,"Regular Training - Normal training schedule.",2,16744703,"5 on 1 off",3,0
"09/21/99 00:00:00",1,"Regular Training - Normal training schedule.",2,16744703,"5 on 1 off",3,0
"09/22/99 00:00:00",1,"Regular Training - Normal training schedule.",2,16744703,"5 on 1 off",3,0
"09/23/99 00:00:00",1,"Regular Training - Normal training schedule.",2,16744703,"5 on 1 off",3,0
"09/24/99 00:00:00",1,"Regular Training - Normal training schedule.",2,16744703,"5 on 1 off",3,0
"09/25/99 00:00:00",1,"Regular Training - Normal training schedule.",2,16744703,"5 on 1 off",3,0
"09/26/99 00:00:00",1,"Regular Training - Normal training schedule.",2,16744703,"5 on 1 off",3,0
"09/27/99 00:00:00",1,"Regular Training - Normal training schedule.",2,16744703,"5 on 1 off",3,0
"09/28/99 00:00:00",1,"Regular Training - Normal training schedule.",2,16744703,"5 on 1 off",3,0
"09/29/99 00:00:00",1,"Regular Training - Normal training schedule.",2,16744703,"5 on 1 off",3,0
"09/30/99 00:00:00",1,"Regular Training - Normal training schedule.",2,16744703,"5 on 1 off",3,0
"10/01/99 00:00:00",1,"Regular Training - Normal training schedule.",2,16744703,"5 on 1 off",3,0
"10/02/99 00:00:00",1,"Regular Training - Normal training schedule.",2,16744703,"5 on 1 off",3,0
"10/03/99 00:00:00",1,"Regular Training - Normal training schedule.",2,16744703,"5 on 1 off",3,0
"10/04/99 00:00:00",1,"Regular Training - Normal training schedule.",2,16744703,"5 on 1 off",3,0
"10/05/99 00:00:00",1,"Regular Training - Normal training schedule.",2,16744703,"5 on 1 off",3,0
"10/06/99 00:00:00",1,"Regular Training - Normal training schedule.",2,16744703,"5 on 1 off",3,0
"10/07/99 00:00:00",1,"Regular Training - Normal training schedule.",2,16744703,"5 on 1 off",3,0
"10/08/99 00:00:00",1,"Regular Training - Normal training schedule.",2,16744703,"5 on 1 off",3,0
"10/09/99 00:00:00",1,"Regular Training - Normal training schedule.",2,16744703,"5 on 1 off",3,0
"06/13/02 00:00:00",1,"Regular Training - Normal training schedule.",3,16744576,"3 Month Cy",1,14
"06/14/02 00:00:00",1,"Regular Training - Normal training schedule.",3,16744576,"3 Month Cy",1,14
"06/15/02 00:00:00",1,"Regular Training - Normal training schedule.",3,16744576,"3 Month Cy",1,14
"06/16/02 00:00:00",1,"Regular Training - Normal training schedule.",3,16744576,"3 Month Cy",1,14
"06/17/02 00:00:00",1,"Regular Training - Normal training schedule.",3,16744576,"3 Month Cy",1,14
"06/18/02 00:00:00",1,"Regular Training - Normal training schedule.",3,16744576,"3 Month Cy",1,14
"05/06/00 00:00:00",1,"Regular Training - Normal training schedule.",3,16744703,"3 Month Cy",2,14
"05/07/00 00:00:00",1,"Regular Training - Normal training schedule.",3,16744703,"3 Month Cy",2,14
"05/08/00 00:00:00",1,"Regular Training - Normal training schedule.",3,16744703,"3 Month Cy",2,14
"05/09/00 00:00:00",1,"Regular Training - Normal training schedule.",3,16744703,"3 Month Cy",2,14
"05/10/00 00:00:00",1,"Regular Training - Normal training schedule.",3,16744703,"3 Month Cy",2,14
"05/11/00 00:00:00",1,"Regular Training - Normal training schedule.",3,16744703,"3 Month Cy",2,14
"06/19/02 00:00:00",1,"Regular Training - Normal training schedule.",3,16744576,"3 Month Cy",1,14
"06/20/02 00:00:00",1,"Regular Training - Normal training schedule.",3,16744576,"3 Month Cy",1,14
"06/21/02 00:00:00",1,"Regular Training - Normal training schedule.",3,16744576,"3 Month Cy",1,14
"06/22/02 00:00:00",1,"Regular Training - Normal training schedule.",3,16744576,"3 Month Cy",1,14
"06/23/02 00:00:00",1,"Regular Training - Normal training schedule.",3,16744576,"3 Month Cy",1,14
"06/24/02 00:00:00",1,"Complete Rest - No activity.",3,16777088,"3 Month Cy",1,14
"06/25/02 00:00:00",1,"Complete Rest - No activity.",3,16777088,"3 Month Cy",1,14
"06/26/02 00:00:00",1,"Activity Rest - Very easy & limited activity. 20 - 30 mins of light training.",3,8421631,"3 Month Cy",1,14
"06/27/02 00:00:00",1,"Complete Rest - No activity.",3,16777088,"3 Month Cy",1,14
"06/28/02 00:00:00",1,"Complete Rest - No activity.",3,16777088,"3 Month Cy",1,14
"06/29/02 00:00:00",1,"Regular Training - Normal training schedule.",3,16744576,"3 Month Cy",1,14
"06/30/02 00:00:00",1,"Regular Training - Normal training schedule.",3,16744576,"3 Month Cy",1,14
"07/01/02 00:00:00",1,"Regular Training - Normal training schedule.",3,16744576,"3 Month Cy",1,14
"07/02/02 00:00:00",1,"Regular Training - Normal training schedule.",3,16744576,"3 Month Cy",1,14
"07/03/02 00:00:00",1,"Regular Training - Normal training schedule.",3,16744576,"3 Month Cy",1,14
"07/04/02 00:00:00",1,"Regular Training - Normal training schedule.",3,16744576,"3 Month Cy",1,14
"07/05/02 00:00:00",1,"Regular Training - Normal training schedule.",3,16744576,"3 Month Cy",1,14
"07/06/02 00:00:00",1,"Regular Training - Normal training schedule.",3,16744576,"3 Month Cy",1,14
"05/12/00 00:00:00",1,"Regular Training - Normal training schedule.",3,16744703,"3 Month Cy",2,14
"05/13/00 00:00:00",1,"Regular Training - Normal training schedule.",3,16744703,"3 Month Cy",2,14
"05/14/00 00:00:00",1,"Regular Training - Normal training schedule.",3,16744703,"3 Month Cy",2,14
"05/15/00 00:00:00",1,"Regular Training - Normal training schedule.",3,16744703,"3 Month Cy",2,14
"05/16/00 00:00:00",1,"Regular Training - Normal training schedule.",3,16744703,"3 Month Cy",2,14
"05/17/00 00:00:00",1,"Regular Training - Normal training schedule.",3,16744703,"3 Month Cy",2,14
"05/18/00 00:00:00",1,"Regular Training - Normal training schedule.",3,16744703,"3 Month Cy",2,14
"05/19/00 00:00:00",1,"Regular Training - Normal training schedule.",3,16744703,"3 Month Cy",2,14
"05/20/00 00:00:00",1,"Activity Rest - Very easy & limited activity. 20 - 30 mins of light training.",3,4227327,"3 Month Cy",2,14
"05/21/00 00:00:00",1,"Complete Rest - No activity",3,16777088,"3 Month Cy",2,14
"05/22/00 00:00:00",1,"Complete Rest - No activity",3,16777088,"3 Month Cy",2,14
"05/23/00 00:00:00",1,"Regular Training - Normal training schedule.",3,16744703,"3 Month Cy",2,14
"05/24/00 00:00:00",1,"Regular Training - Normal training schedule.",3,16744703,"3 Month Cy",2,14
"05/25/00 00:00:00",1,"Regular Training - Normal training schedule.",3,16744703,"3 Month Cy",2,14
"05/26/00 00:00:00",1,"Regular Training - Normal training schedule.",3,16744703,"3 Month Cy",2,14
"05/27/00 00:00:00",1,"Regular Training - Normal training schedule.",3,16744703,"3 Month Cy",2,14
"05/28/00 00:00:00",1,"Regular Training - Normal training schedule.",3,16744703,"3 Month Cy",2,14
"05/29/00 00:00:00",1,"Regular Training - Normal training schedule.",3,16744703,"3 Month Cy",2,14
"05/30/00 00:00:00",1,"Regular Training - Normal training schedule.",3,16744703,"3 Month Cy",2,14
"05/31/00 00:00:00",1,"Regular Training - Normal training schedule.",3,16744703,"3 Month Cy",2,14
"06/01/00 00:00:00",1,"Regular Training - Normal training schedule.",3,16744703,"3 Month Cy",2,14
"06/02/00 00:00:00",1,"Regular Training - Normal training schedule.",3,16744703,"3 Month Cy",2,14
"06/03/00 00:00:00",1,"Regular Training - Normal training schedule.",3,16744703,"3 Month Cy",2,14
"06/04/00 00:00:00",1,"Regular Training - Normal training schedule.",3,16744703,"3 Month Cy",2,14
"06/05/00 00:00:00",1,"Regular Training - Normal training schedule.",3,16744703,"3 Month Cy",2,14
"06/06/00 00:00:00",1,"Regular Training - Normal training schedule.",3,16744703,"3 Month Cy",2,14
"06/07/00 00:00:00",1,"Regular Training - Normal training schedule.",3,16744703,"3 Month Cy",2,14
"06/08/00 00:00:00",1,"Regular Training - Normal training schedule.",3,16744703,"3 Month Cy",2,14
"06/09/00 00:00:00",1,"Regular Training - Normal training schedule.",3,16744703,"3 Month Cy",2,14
"06/10/00 00:00:00",1,"Regular Training - Normal training schedule.",3,16744703,"3 Month Cy",2,14
"06/11/00 00:00:00",1,"Regular Training - Normal training schedule.",3,16744703,"3 Month Cy",2,14
"06/12/00 00:00:00",1,"Regular Training - Normal training schedule.",3,16744703,"3 Month Cy",2,14
"06/13/00 00:00:00",1,"Regular Training - Normal training schedule.",3,16744703,"3 Month Cy",2,14
"06/14/00 00:00:00",1,"Regular Training - Normal training schedule.",3,16744703,"3 Month Cy",2,14
"06/15/00 00:00:00",1,"Regular Training - Normal training schedule.",3,16744703,"3 Month Cy",2,14
"06/16/00 00:00:00",1,"Regular Training - Normal training schedule.",3,16744703,"3 Month Cy",2,14
"06/17/00 00:00:00",1,"Regular Training - Normal training schedule.",3,16744703,"3 Month Cy",2,14
"06/18/00 00:00:00",1,"Regular Training - Normal training schedule.",3,16744703,"3 Month Cy",2,14
"06/19/00 00:00:00",1,"Regular Training - Normal training schedule.",3,16744703,"3 Month Cy",2,14
"06/20/00 00:00:00",1,"Regular Training - Normal training schedule.",3,16744703,"3 Month Cy",2,14
"06/21/00 00:00:00",1,"Regular Training - Normal training schedule.",3,16744703,"3 Month Cy",2,14
"06/22/00 00:00:00",1,"Regular Training - Normal training schedule.",3,16744703,"3 Month Cy",2,14
"06/23/00 00:00:00",1,"Regular Training - Normal training schedule.",3,16744703,"3 Month Cy",2,14
"06/24/00 00:00:00",1,"Regular Training - Normal training schedule.",3,16744703,"3 Month Cy",2,14
"06/25/00 00:00:00",1,"Regular Training - Normal training schedule.",3,16744703,"3 Month Cy",2,14
"06/26/00 00:00:00",1,"Complete Rest - No activity",3,16777088,"3 Month Cy",2,14
"06/27/00 00:00:00",1,"Complete Rest - No activity",3,16777088,"3 Month Cy",2,14
"06/28/00 00:00:00",1,"Activity Rest - Very easy & limited activity. 20 - 30 mins of light training.",3,4227327,"3 Month Cy",2,14
"06/29/00 00:00:00",1,"Complete Rest - No activity",3,16777088,"3 Month Cy",2,14
"06/30/00 00:00:00",1,"Complete Rest - No activity",3,16777088,"3 Month Cy",2,14
"07/01/00 00:00:00",1,"Regular Training - Normal training schedule.",3,16744703,"3 Month Cycle",2,14
"07/02/00 00:00:00",1,"Regular Training - Normal training schedule.",3,16744703,"3 Month Cy",2,14
"07/03/00 00:00:00",1,"Regular Training - Normal training schedule.",3,16744703,"3 Month Cy",2,14
"07/04/00 00:00:00",1,"Regular Training - Normal training schedule.",3,16744703,"3 Month Cy",2,14
"07/05/00 00:00:00",1,"Regular Training - Normal training schedule.",3,16744703,"3 Month Cy",2,14
"07/06/00 00:00:00",1,"Regular Training - Normal training schedule.",3,16744703,"3 Month Cy",2,14
"07/07/00 00:00:00",1,"Regular Training - Normal training schedule.",3,16744703,"3 Month Cy",2,14
"07/08/00 00:00:00",1,"Regular Training - Normal training schedule.",3,16744703,"3 Month Cy",2,14
"07/09/00 00:00:00",1,"Regular Training - Normal training schedule.",3,16744703,"3 Month Cy",2,14
"07/10/00 00:00:00",1,"Regular Training - Normal training schedule.",3,16744703,"3 Month Cy",2,14
"07/11/00 00:00:00",1,"Regular Training - Normal training schedule.",3,16744703,"3 Month Cy",2,14
"07/12/00 00:00:00",1,"Regular Training - Normal training schedule.",3,16744703,"3 Month Cy",2,14
"07/13/00 00:00:00",1,"Regular Training - Normal training schedule.",3,16744703,"3 Month Cy",2,14
"07/14/00 00:00:00",1,"Regular Training - Normal training schedule.",3,16744703,"3 Month Cy",2,14
"07/15/00 00:00:00",1,"Regular Training - Normal training schedule.",3,16744703,"3 Month Cy",2,14
"07/16/00 00:00:00",1,"Activity Rest - Very easy & limited activity. 20 - 30 mins of light training.",3,4227327,"3 Month Cy",2,14
"07/17/00 00:00:00",1,"Complete Rest - No activity",3,16777088,"3 Month Cy",2,14
"07/18/00 00:00:00",1,"Complete Rest - No activity",3,16777088,"3 Month Cy",2,14
"07/19/00 00:00:00",1,"Activity Rest - Very easy & limited activity. 20 - 30 mins of light training.",3,4227327,"3 Month Cy",2,14
"07/20/00 00:00:00",1,"Train Easy - High cadance group ride.",3,65280,"3 Month Cy",2,14
"07/21/00 00:00:00",1,"Peak Performance -  ******** GO FOR IT *********",3,255,"3 Month Cy",2,14
"09/09/00 00:00:00",1,"Regular Training - Normal training schedule.",2,16744703,"5 on 1 off",3,13
"09/10/00 00:00:00",1,"Regular Training - Normal training schedule.",2,16744703,"5 on 1 off",3,13
"09/11/00 00:00:00",1,"Regular Training - Normal training schedule.",2,16744703,"5 on 1 off",3,13
"09/12/00 00:00:00",1,"Regular Training - Normal training schedule.",2,16744703,"5 on 1 off",3,13
"09/13/00 00:00:00",1,"Regular Training - Normal training schedule.",2,16744703,"5 on 1 off",3,13
"09/14/00 00:00:00",1,"Regular Training - Normal training schedule.",2,16744703,"5 on 1 off",3,13
"09/15/00 00:00:00",1,"Regular Training - Normal training schedule.",2,16744703,"5 on 1 off",3,13
"09/16/00 00:00:00",1,"Regular Training - Normal training schedule.",2,16744703,"5 on 1 off",3,13
"09/17/00 00:00:00",1,"Regular Training - Normal training schedule.",2,16744703,"5 on 1 off",3,13
"09/18/00 00:00:00",1,"Regular Training - Normal training schedule.",2,16744703,"5 on 1 off",3,13
"09/19/00 00:00:00",1,"Regular Training - Normal training schedule.",2,16744703,"5 on 1 off",3,13
"09/20/00 00:00:00",1,"Regular Training - Normal training schedule.",2,16744703,"5 on 1 off",3,13
"09/21/00 00:00:00",1,"Regular Training - Normal training schedule.",2,16744703,"5 on 1 off",3,13
"09/22/00 00:00:00",1,"Regular Training - Normal training schedule.",2,16744703,"5 on 1 off",3,13
"09/23/00 00:00:00",1,"Regular Training - Normal training schedule.",2,16744703,"5 on 1 off",3,13
"09/24/00 00:00:00",1,"Regular Training - Normal training schedule.",2,16744703,"5 on 1 off",3,13
"09/25/00 00:00:00",1,"Complete Rest - No activity",2,16777088,"5 on 1 off",3,13
"09/26/00 00:00:00",1,"Complete Rest - No activity",2,16777088,"5 on 1 off",3,13
"09/27/00 00:00:00",1,"Complete Rest - No activity",2,16777088,"5 on 1 off",3,13
"09/28/00 00:00:00",1,"Complete Rest - No activity",2,16777088,"5 on 1 off",3,13
"09/29/00 00:00:00",1,"Complete Rest - No activity",2,16777088,"5 on 1 off",3,13
"09/30/00 00:00:00",1,"Complete Rest - No activity",2,16777088,"5 on 1 off",3,13
"10/01/00 00:00:00",1,"Complete Rest - No activity",2,16777088,"5 on 1 off",3,13
"07/10/00 00:00:00",1,"Regular Training - Normal training schedule.",2,16744703,"5 on 1 off",3,13
"07/11/00 00:00:00",1,"Regular Training - Normal training schedule.",2,16744703,"5 on 1 off",3,13
"07/12/00 00:00:00",1,"Regular Training - Normal training schedule.",2,16744703,"5 on 1 off",3,13
"07/13/00 00:00:00",1,"Regular Training - Normal training schedule.",2,16744703,"5 on 1 off",3,13
"07/14/00 00:00:00",1,"Regular Training - Normal training schedule.",2,16744703,"5 on 1 off",3,13
"07/15/00 00:00:00",1,"Regular Training - Normal training schedule.",2,16744703,"5 on 1 off",3,13
"07/16/00 00:00:00",1,"Regular Training - Normal training schedule.",2,16744703,"5 on 1 off",3,13
"07/17/00 00:00:00",1,"Regular Training - Normal training schedule.",2,16744703,"5 on 1 off",3,13
"07/18/00 00:00:00",1,"Regular Training - Normal training schedule.",2,16744703,"5 on 1 off",3,13
"07/19/00 00:00:00",1,"Regular Training - Normal training schedule.",2,16744703,"5 on 1 off",3,13
"07/20/00 00:00:00",1,"Regular Training - Normal training schedule.",2,16744703,"5 on 1 off",3,13
"07/21/00 00:00:00",1,"Regular Training - Normal training schedule.",2,16744703,"5 on 1 off",3,13
"07/22/00 00:00:00",1,"Regular Training - Normal training schedule.",2,16744703,"5 on 1 off",3,13
"07/23/00 00:00:00",1,"Regular Training - Normal training schedule.",2,16744703,"5 on 1 off",3,13
"07/24/00 00:00:00",1,"Regular Training - Normal training schedule.",2,16744703,"5 on 1 off",3,13
"07/25/00 00:00:00",1,"Regular Training - Normal training schedule.",2,16744703,"5 on 1 off",3,13
"07/26/00 00:00:00",1,"Regular Training - Normal training schedule.",2,16744703,"5 on 1 off",3,13
"07/27/00 00:00:00",1,"Regular Training - Normal training schedule.",2,16744703,"5 on 1 off",3,13
"07/28/00 00:00:00",1,"Regular Training - Normal training schedule.",2,16744703,"5 on 1 off",3,13
"07/29/00 00:00:00",1,"Regular Training - Normal training schedule.",2,16744703,"5 on 1 off",3,13
"07/30/00 00:00:00",1,"Regular Training - Normal training schedule.",2,16744703,"5 on 1 off",3,13
"07/31/00 00:00:00",1,"Regular Training - Normal training schedule.",2,16744703,"5 on 1 off",3,13
"08/01/00 00:00:00",1,"Regular Training - Normal training schedule.",2,16744703,"5 on 1 off",3,13
"08/02/00 00:00:00",1,"Regular Training - Normal training schedule.",2,16744703,"5 on 1 off",3,13
"08/03/00 00:00:00",1,"Regular Training - Normal training schedule.",2,16744703,"5 on 1 off",3,13
